duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.34229612943092391,1.5,-1.4267729698804113e-16,0,0,-0.92154882883182698,1.9716328019318181,-2.0502023162676037,0.87740219980912093,-1.5,0.77669902912621358,0,0,4.749984065857821,-11.915147268706139,12.607465874568215,-5.3613324333964369,1.25,0,0,0,-0.29958922399516902,0.83644950493530545,-0.92567068754078929,0.39979981947665277,0,0,0,0,0,0,0,0
1.5402671995889734,1.493799148049753,-0.060429409228228953,-0.19270804785754608,-0.17459507147540662,0.08124144101697553,-0.080177477119271937,0.052117322374277832,-0.0092445279373669035,-1.2075940173906723,1.0159414605633375,0.6276633755790606,0.079631570005538763,-1.0106409192606016,0.78621788089980726,-0.2386775092403251,0.026445634761573911,1.2485489580881171,-0.012244121043654736,-0.02630950561220561,0.019449788709893823,0.066310680881113082,-0.080964222091983451,0.032278827737493257,-0.0043936521158728526,0,0,0,0,0,0,0,0
1.0255600569227683,0.57350515903078947,-1.118774898654938,-0.055811333695639051,0.41158275570915992,0.13609660583529004,-0.059100417731417006,-0.047555979728993204,0.017035817527720782,0.62178202127523541,0.92674181509328113,0.0032914216840713001,0.27169875309465275,-0.067087878749557045,-0.10200005073939729,0.046455897328610669,-0.0057968934869011782,1.2503226970135159,0.0042051806779470026,-0.025813396833283226,0.00070236424282098882,0.029533920953567244,-0.0015517367243566853,-0.015092959945892265,0.0050295801953319516,0,0,0,0,0,0,0,0
0.48284143391075174,-0.14010940508723646,0.14077239690872961,1.0486181253848286,-0.018058346344766895,-0.27407724594505523,0.024544727642118958,0.074742798225193335,-0.031625772812382498,1.7259435633334932,1.2061672772910104,-0.051623046470095857,-0.29856573967067074,-0.076057644682906919,0.055822436002386788,0.004840460427799495,-0.004601365842951676,1.2475947368283493,0.010545402721955061,0.01537142959757332,-0.02533056426086347,-0.02665700478826866,0.016665397229321942,0.021013995914063582,-0.013061039772784647,0,0,0,0,0,0,0,0
1.254314422584718,0.15680004418907234,1.0330000863772344,0.71021344994121349,-0.382069467727912,-0.078044161666276632,0.086243116702589204,-0.032148836227671715,0.0052387625283679259,2.2600513275520462,0.92877457068224678,-0.52624488056888286,-0.313174495337321,0.057507780791639068,0.047317875019676582,-0.010711650143111701,-0.00019004651771342609,1.2525935793392713,0.002349464234625411,-0.029914620769741548,-0.015498477988036451,0.035604685186212438,0.013599035867261399,-0.023130882291733306,0.0055993551523561636,0,0,0,0,0,0,0,0
0.41736442612365898,1.7908813331628322,1.0065744121389852,-0.6143718590380175,-0.23177193714757358,0.065976576156776601,0.017380183650894183,0.013848551543126194,-0.01080787782338207,2.2256754429227597,-1.0346860042251897,-0.63816672617508574,0.28057508285287847,0.088348460610576426,-0.039575811118804399,-0.012380296760021368,0.0079027450601130301,1.2455158492782599,0.025255869832660455,0.022480858487386231,-0.050744161900925601,-0.038241324358762201,0.024517964170263865,0.026032581181687407,-0.016515356048509042,0,0,0,0,0,0,0,0
2.0329467240368126,2.08939149081302,0.3950970728927049,-0.81955141893121308,-0.082693519540339558,0.11092935521619023,0.012523735790369903,-0.017727214534467149,0.0028643652441877328,1.7052000397703824,-1.4017196602036037,-0.22682797183144895,0.34952215585325391,-0.006478560539461815,-0.041669712904936873,0.010707975837688224,-0.00072962251119988589,1.2555348581483954,0.011469372515782334,-0.05574229545147151,-0.051564954137605923,0.038919259381978252,0.029294333999662883,-0.02221787351420974,0.0035632247893284444,0,0,0,0,0,0,0,0
0.42285432397513167,0.30000000000000293,-1.4427069619805841,0.025914928757678042,0.070482493352123157,-0.01842013554901251,0.044892015754898353,0.023034499042847347,-0.023839651449076901,-0.051626552699228334,0.10356340531058263,0.45459121193927737,-0.062151854580842603,0.019222594471193372,0.025618582242702716,0.0003249899801969783,-0.010154885525896204,1.2401665101775501,0.087091353886560224,-0.037966646216751325,-0.12766072142346097,0.0071600345548028721,0.067541234778907944,0.028489049623094422,-0.033461400063621104,0,0,0,0,0,0,0,0
1.5238398176132313,-0.30000000000000399,-1.3804625482956572,0.13378547916565453,0.12775145614669117,0.075187244818380045,0.013817424310432968,-0.047530398838267922,0.011177397517847356,0.069688220539537382,0.46420469994968189,0.41301307094520306,0.0052971771574616628,0.047385933433172094,-0.011687673871363659,-0.029733270798486845,0.0082785610210781013,1.2617765389648681,0.00043752122478205491,-0.13700095606238341,0.010854573227814397,0.1378214841268427,0.014176615678433821,-0.070556034299053091,0.017861399409137169,0,0,0,0,0,0,0,0
0.57785168507139251,-1.5038056746889588,-0.0096509522158541063,0.33862018012004319,-0.34738487856107936,-0.090792668172250887,0.12429800277305267,0.071697544926641765,-0.056654997764327607,1.7000000000000011,1.3751637755643391,-0.29253126544335184,-0.51912750422797815,-0.052037616259166163,0.1201543291625055,0.058573135616730776,-0.042496037021618208,1.2997219069457961,0.078513068944558118,-0.2902175697527663,-0.44225608136023364,0.0003596633590022005,0.24007053604122464,0.11996934702650354,-0.11344510804602882,0,0,0,0,0,0,0,0
